dataset,manipulation_type,source_path,issue,detail
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id35_0001.mp4,ok,frame_count=380
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id54_id52_0001.mp4,ok,frame_count=579
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id31_0002.mp4,ok,frame_count=485
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id33_0009.mp4,ok,frame_count=585
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id5_0007.mp4,ok,frame_count=411
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00077.mp4,ok,frame_count=475
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00085.mp4,ok,frame_count=658
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id1_0009.mp4,ok,frame_count=331
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id16_0013.mp4,ok,frame_count=311
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00285.mp4,ok,frame_count=448
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id2_id9_0009.mp4,ok,frame_count=322
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00136.mp4,ok,frame_count=293
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id12_id7_0006.mp4,ok,frame_count=308
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id35_0002.mp4,ok,frame_count=380
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id59_0003.mp4,ok,frame_count=479
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id37_id33_0000.mp4,ok,frame_count=502
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id28_0007.mp4,ok,frame_count=301
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id2_id31_0007.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id31_0001.mp4,ok,frame_count=261
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id32_id28_0007.mp4,ok,frame_count=457
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id54_0002.mp4,ok,frame_count=447
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id1_id16_0005.mp4,ok,frame_count=422
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00299.mp4,ok,frame_count=463
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id5_id59_0007.mp4,ok,frame_count=411
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id3_0004.mp4,ok,frame_count=325
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id29_0004.mp4,ok,frame_count=225
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id32_0006.mp4,ok,frame_count=307
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00078.mp4,ok,frame_count=492
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id24_0009.mp4,ok,frame_count=310
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00125.mp4,ok,frame_count=280
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id7_0009.mp4,ok,frame_count=458
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00210.mp4,ok,frame_count=611
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id49_0000.mp4,ok,frame_count=278
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id49_id50_0000.mp4,ok,frame_count=278
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id4_0008.mp4,ok,frame_count=326
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id31_0003.mp4,ok,frame_count=372
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id6_0007.mp4,ok,frame_count=557
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id29_0005.mp4,ok,frame_count=165
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id13_id10_0012.mp4,ok,frame_count=510
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id24_0005.mp4,ok,frame_count=337
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id3_0008.mp4,ok,frame_count=458
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00092.mp4,ok,frame_count=549
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id29_0001.mp4,ok,frame_count=310
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00089.mp4,ok,frame_count=485
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id10_0007.mp4,ok,frame_count=502
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id5_0008.mp4,ok,frame_count=584
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id40_0004.mp4,ok,frame_count=326
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00161.mp4,ok,frame_count=519
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id28_0004.mp4,ok,frame_count=326
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id52_id58_0009.mp4,ok,frame_count=327
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id21_0003.mp4,ok,frame_count=178
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id21_0001.mp4,ok,frame_count=262
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00257.mp4,ok,frame_count=322
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id47_0006.mp4,ok,frame_count=334
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id22_0009.mp4,ok,frame_count=332
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id37_id26_0005.mp4,ok,frame_count=458
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id12_0003.mp4,ok,frame_count=379
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id37_0007.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id47_0009.mp4,ok,frame_count=313
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id19_id25_0007.mp4,ok,frame_count=328
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id10_0005.mp4,ok,frame_count=318
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id24_id23_0003.mp4,ok,frame_count=319
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id56_id55_0009.mp4,ok,frame_count=297
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id1_0004.mp4,ok,frame_count=439
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00064.mp4,ok,frame_count=429
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id21_0005.mp4,ok,frame_count=448
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00207.mp4,ok,frame_count=126
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id3_0004.mp4,ok,frame_count=499
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id29_0005.mp4,ok,frame_count=332
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id43_0007.mp4,ok,frame_count=313
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00256.mp4,ok,frame_count=323
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id37_0005.mp4,ok,frame_count=459
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id1_0003.mp4,ok,frame_count=451
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00189.mp4,ok,frame_count=410
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id2_0000.mp4,ok,frame_count=330
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id54_0008.mp4,ok,frame_count=349
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id0_0007.mp4,ok,frame_count=446
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00232.mp4,ok,frame_count=471
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id21_0009.mp4,ok,frame_count=334
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id23_0006.mp4,ok,frame_count=314
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id30_0005.mp4,ok,frame_count=398
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id1_id0_0001.mp4,ok,frame_count=272
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id55_id56_0008.mp4,ok,frame_count=427
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id50_0006.mp4,ok,frame_count=449
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id27_0007.mp4,ok,frame_count=306
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id19_id24_0009.mp4,ok,frame_count=341
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id23_0008.mp4,ok,frame_count=322
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id48_0007.mp4,ok,frame_count=334
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id24_id19_0009.mp4,ok,frame_count=310
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id22_0000.mp4,ok,frame_count=327
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00063.mp4,ok,frame_count=477
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id23_0000.mp4,ok,frame_count=318
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id9_0000.mp4,ok,frame_count=504
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id20_0009.mp4,ok,frame_count=497
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id31_id20_0001.mp4,ok,frame_count=369
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id30_0002.mp4,ok,frame_count=334
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00287.mp4,ok,frame_count=468
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00036.mp4,ok,frame_count=550
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id34_0000.mp4,ok,frame_count=318
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id40_id44_0002.mp4,ok,frame_count=332
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00279.mp4,ok,frame_count=453
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id43_0009.mp4,ok,frame_count=334
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id34_0000.mp4,ok,frame_count=504
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id19_0004.mp4,ok,frame_count=323
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00086.mp4,ok,frame_count=482
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id9_0009.mp4,ok,frame_count=314
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id6_0002.mp4,ok,frame_count=350
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00195.mp4,ok,frame_count=495
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id47_0005.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id19_0006.mp4,ok,frame_count=323
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id27_0005.mp4,ok,frame_count=336
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00247.mp4,ok,frame_count=467
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id46_0007.mp4,ok,frame_count=334
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id53_id56_0002.mp4,ok,frame_count=305
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id1_id0_0003.mp4,ok,frame_count=451
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id57_0005.mp4,ok,frame_count=468
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id1_0009.mp4,ok,frame_count=479
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id17_0009.mp4,ok,frame_count=334
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id57_id52_0000.mp4,ok,frame_count=639
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id30_0009.mp4,ok,frame_count=585
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00187.mp4,ok,frame_count=460
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id42_0003.mp4,ok,frame_count=310
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id6_0004.mp4,ok,frame_count=499
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id16_0007.mp4,ok,frame_count=284
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id48_id44_0002.mp4,ok,frame_count=319
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id6_0009.mp4,ok,frame_count=530
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id31_0006.mp4,ok,frame_count=224
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id36_0007.mp4,ok,frame_count=482
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id22_0004.mp4,ok,frame_count=312
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id17_id26_0005.mp4,ok,frame_count=312
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00196.mp4,ok,frame_count=480
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id33_0004.mp4,ok,frame_count=225
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id38_0004.mp4,ok,frame_count=364
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id27_id28_0007.mp4,ok,frame_count=331
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id6_id30_0006.mp4,ok,frame_count=294
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id47_0003.mp4,ok,frame_count=295
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id12_id7_0005.mp4,ok,frame_count=314
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id28_0004.mp4,ok,frame_count=311
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00084.mp4,ok,frame_count=408
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id1_0013.mp4,ok,frame_count=311
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00165.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id45_id47_0005.mp4,ok,frame_count=327
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id28_0008.mp4,ok,frame_count=450
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id50_id57_0002.mp4,ok,frame_count=464
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id58_0006.mp4,ok,frame_count=458
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id38_0004.mp4,ok,frame_count=457
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00258.mp4,ok,frame_count=461
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id1_0000.mp4,ok,frame_count=477
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00217.mp4,ok,frame_count=324
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id5_0009.mp4,ok,frame_count=368
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00022.mp4,ok,frame_count=471
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00072.mp4,ok,frame_count=478
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id6_id28_0002.mp4,ok,frame_count=611
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id37_0009.mp4,ok,frame_count=315
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id54_id57_0003.mp4,ok,frame_count=314
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id3_0001.mp4,ok,frame_count=380
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id43_0005.mp4,ok,frame_count=333
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id61_0005.mp4,ok,frame_count=582
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00211.mp4,ok,frame_count=424
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id31_0001.mp4,ok,frame_count=369
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00222.mp4,ok,frame_count=468
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id53_0004.mp4,ok,frame_count=477
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00244.mp4,ok,frame_count=289
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id50_id53_0000.mp4,ok,frame_count=283
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id20_0009.mp4,ok,frame_count=319
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id37_0007.mp4,ok,frame_count=456
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id21_0008.mp4,ok,frame_count=326
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00099.mp4,ok,frame_count=494
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id33_id38_0001.mp4,ok,frame_count=446
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00236.mp4,ok,frame_count=468
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id59_0001.mp4,ok,frame_count=237
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id33_id37_0007.mp4,ok,frame_count=503
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id6_id17_0004.mp4,ok,frame_count=458
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id13_0009.mp4,ok,frame_count=435
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id19_0003.mp4,ok,frame_count=249
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00154.mp4,ok,frame_count=375
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id54_0006.mp4,ok,frame_count=441
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id2_0002.mp4,ok,frame_count=363
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id46_0004.mp4,ok,frame_count=310
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id1_0009.mp4,ok,frame_count=334
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id9_id30_0005.mp4,ok,frame_count=420
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id29_0009.mp4,ok,frame_count=334
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id22_0007.mp4,ok,frame_count=333
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id7_0003.mp4,ok,frame_count=555
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id53_0001.mp4,ok,frame_count=328
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id37_0005.mp4,ok,frame_count=448
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id4_0006.mp4,ok,frame_count=304
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id57_0000.mp4,ok,frame_count=639
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id33_0001.mp4,ok,frame_count=320
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00241.mp4,ok,frame_count=447
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00055.mp4,ok,frame_count=468
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id4_0002.mp4,ok,frame_count=311
